0
favor_vocal
vocal_class
class_demonstrate
demonstrate_comprehension
comprehension_material
material_sit
sit_near
near_speak
speak_i
b+_class
class_crack
crack_book
book_maybe
maybe_twice
twice_just
just_look
look_squeek
the_bad
i_so
so_negative
negative_understanding
understanding_plain
plain_unfair
unfair_people
people_favor
favor_highly
highly_reccomend
reccomend_take
take_this
this_course
course_from
from_dr.shaw
the_time
time_consume
consume_class
take_she
grader_detailed
detailed_feedback
feedback_online
class_7
7_total
total_paper
paper_endless
endless_online
online_discussion
discussion_i
question_paper
paper_very
very_rude
rude_i
i_admit
admit_i
read_entire
entire_assignment
assignment_nice
class_kick
kick_butt
butt_with
with_say
say_well
well_student
student_instructor
instructor_knowledgeable
knowledgeable_fantastic
fantastic_real
real_life
life_story
story_share
share_this
class_require
require_lot
lot_test
test_far
far_easy
easy_countless
countless_paper
paper_online
online_classroom
classroom_discussion
discussion_require
lot_time
time_committman
like_instruction
instruction_detail
detail_easy
easy_assignment
assignment_look
look_list
list_check
check_she
she_write
write_material
material_easily
easily_print
print_canvas
canvas_video
video_lecture
lecture_listen
listen_mobile
mobile_app
app_topic
topic_change
change_2
2_wk
wk_i
i_promise
promise_learn
learn_do
do_extra
if_lot
lot_class
class_and/or
and/or_work
teacher_opinionated
opinionated_thoughtful
thoughtful_paper
paper_week
week_semester
semester_paper
paper_participation
participation_online
online_thread
thread_mandatory
mandatory_min
min_post
post_people
join_study
quiz_test
definitely_challenge
challenge_i
enjoy_she
assign_alot
alot_work
give_plenty
plenty_time
time_turn
turn_some
some_opinionate
opinionate_i
like_think
think_free
free_thinker
thinker_aware
aware_problem
problem_society
society_she
student_think
think_appreciate
appreciate_study
study_study
study_i
i_pull
pull_87
writing_note
note_important
important_pass
pass_she
she_take
take_notebook
notebook_grade
grade_will
will_let
let_use
use_laptop
laptop_class
class_txtbk
txtbk_available
available_online
online_mcgraw
mcgraw_hill
hill_complete
complete_learnsmart
learnsmart_section
section_mcgraw
hill_week
week_hmwk
hmwk_online
week_15
15_min
min_20
20_question
question_nice
nice_helpful
helpful_some
some_classmate
classmate_offend
offend_cover
cover_religion
religion_puritans
extremely_opinionated
opinionated_grade
grade_paper
paper_base
base_opinion
opinion_state
state_i.e.
i.e._disagree
disagree_say
say_lecture
lecture_grade
grade_poor
poor_bad
bad_professor
-take_note
note_grade
grade_-read
-read_assign
assign_chapter
chapter_hw
hw_-test
-test_lecture
lecture_reading
reading_-extra
-extra_credit
credit_do
not_let
let_you
you_fail
fail_-amazing
-amazing_help
help_-a
-a_semester
semester_research
research_paper
paper_5
5_pgs
pgs_but
but_ask
help_visit
visit_office
office_work
hard_easy
a_bc
bc_help
help_so
so_-you
-you_learn
learn_dedicate
professor_ledbetter
ledbetter_little
little_place
place_okay
okay_place
place_read
read_the
the_textbook
textbook_test
test_couple
couple_week
week_lecture
reading_she
help_ask
ask_she
she_plenty
plenty_material
material_help
help_topic
topic_research
7_paper
paper_short
short_summer
summer_term
term_favor
favor_don't
don't_class
class_tough
grader_endless
endless_homework
learn_prof.
prof._ledbetter
ledbetter_course
course_eye
eye_opening
opening_love
love_definitely
pat_ledbetter
ledbetter_extremely
extremely_knowledgeable
knowledgeable_certainly
certainly_know
know_subject
subject_inside
inside_she
she_involved
involved_online
online_student
student_email
email_right
right_i
i_issue
issue_question
question_she
she_interact
interact_class
discussion_forum
forum_i
tell_do
do_need
need_do
do_the
the_work
work_she
like_assign
assign_write
write_paper
paper_test
test_challenge
challenge_aim
aim_learn
learn_work
work_you
you_will
will_learn
learn_she
good_pretty
pretty_tough
class_the
paper_direct
direct_write
write_come
come_vague
vague_instruction
instruction_when
when_follow
follow_instruction
instruction_guess
guess_rule
rule_change
change_penalize
penalize_unfair
unfair_grading
grading_vague
vague_description
description_topic
topic_jumping
jumping_vague
vague_know
know_arrive
arrive_grade
lots_homework
homework_6
6_unit
unit_paper
paper_plus
plus_term
term_paper
paper_unit
unit_quiz
read_rate
rate_student
student_work
work_mandatory
mandatory_active
active_participation
participation_discussion
board_not
not_easy
easy_work
work_busy
busy_schedule
schedule_log
log_participate
participate_daily
daily_no
no_text
book_45
45_70
